symbol,timestamp,open,high,low,close,volume,vwap,trade_count
AAPL,2026-07-14T18:28:00Z,314.975,315.19,314.94,315.09,45029,315.053,1104
AAPL,2026-07-14T18:29:00Z,315.09,315.26,315.03,315.21,36537,315.148,1111
AAPL,2026-07-14T18:30:00Z,315.22,315.235,315.11,315.15,27606,315.157,921
AAPL,2026-07-14T18:31:00Z,315.15,315.205,315.09,315.2,29221,315.134,1023
AAPL,2026-07-14T18:32:00Z,315.2,315.315,315.16,315.29,31876,315.249,1063
AAPL,2026-07-14T18:33:00Z,315.29,315.35,315.23,315.27,34110,315.296,1175
AAPL,2026-07-14T18:34:00Z,315.28,315.44,315.255,315.335,38761,315.384,1053
AAPL,2026-07-14T18:35:00Z,315.35,315.37,315.28,315.31,29109,315.328,996
AAPL,2026-07-14T18:36:00Z,315.3,315.385,315.27,315.33,22159,315.324,840
AAPL,2026-07-14T18:37:00Z,315.33,315.39,315.08,315.315,64459,315.282,1592
AAPL,2026-07-14T18:38:00Z,315.31,315.32,315.2,315.29,28695,315.255,1000
AAPL,2026-07-14T18:39:00Z,315.27,315.43,315.19,315.41,35128,315.324,1034
AAPL,2026-07-14T18:40:00Z,315.405,315.44,315.27,315.305,30908,315.36,973
AAPL,2026-07-14T18:41:00Z,315.29,315.29,314.8,315.105,81351,315.109,2642
AAPL,2026-07-14T18:42:00Z,315.13,315.24,315.05,315.14,40380,315.145,1243
AAPL,2026-07-14T18:43:00Z,315.13,315.17,315.045,315.11,24936,315.122,985
AAPL,2026-07-14T18:44:00Z,315.11,315.23,315.1,315.185,27617,315.186,1012
AAPL,2026-07-14T18:45:00Z,315.185,315.23,315.14,315.145,32611,315.176,1042
AAPL,2026-07-14T18:46:00Z,315.145,315.15,315.04,315.13,28978,315.092,931
AAPL,2026-07-14T18:47:00Z,315.13,315.19,315.1,315.185,32931,315.147,997
AAPL,2026-07-14T18:48:00Z,315.185,315.19,315.09,315.145,47089,315.142,1179
AAPL,2026-07-14T18:49:00Z,315.147,315.23,315.106,315.22,27719,315.169,959
AAPL,2026-07-14T18:50:00Z,315.21,315.225,315.04,315.15,27650,315.133,1027
AAPL,2026-07-14T18:51:00Z,315.16,315.17,315.048,315.13,29093,315.108,778
AAPL,2026-07-14T18:52:00Z,315.12,315.19,315.04,315.19,32034,315.108,875
AAPL,2026-07-14T18:53:00Z,315.19,315.38,315.15,315.32,36395,315.278,1105
AAPL,2026-07-14T18:54:00Z,315.35,315.35,315.2,315.285,38012,315.279,965
AAPL,2026-07-14T18:55:00Z,315.29,315.345,315.21,315.305,32734,315.288,1021
AAPL,2026-07-14T18:56:00Z,315.311,315.6,315.31,315.435,55263,315.467,1540
AAPL,2026-07-14T18:57:00Z,315.45,315.5,315.38,315.425,27030,315.44,939
AAPL,2026-07-14T18:58:00Z,315.425,315.55,315.38,315.515,46583,315.463,1194
AAPL,2026-07-14T18:59:00Z,315.5,315.52,315.435,315.48,28748,315.469,874
AAPL,2026-07-14T19:00:00Z,315.49,315.55,315.365,315.455,39704,315.47,1333
AAPL,2026-07-14T19:01:00Z,315.47,315.56,315.445,315.45,41302,315.496,1120
AAPL,2026-07-14T19:02:00Z,315.45,315.45,315.12,315.145,49906,315.252,1112
AAPL,2026-07-14T19:03:00Z,315.145,315.415,315.135,315.41,38008,315.27,1150
AAPL,2026-07-14T19:04:00Z,315.402,315.53,315.38,315.5,29853,315.442,965
AAPL,2026-07-14T19:05:00Z,315.498,315.64,315.44,315.605,32821,315.563,1079
AAPL,2026-07-14T19:06:00Z,315.6,315.71,315.59,315.66,40028,315.654,1145
AAPL,2026-07-14T19:07:00Z,315.66,315.71,315.59,315.71,38806,315.638,1167
AAPL,2026-07-14T19:08:00Z,315.71,315.81,315.71,315.75,40923,315.773,1250
AAPL,2026-07-14T19:09:00Z,315.75,315.87,315.73,315.75,71677,315.794,1546
AAPL,2026-07-14T19:10:00Z,315.76,315.765,315.6,315.6,35555,315.711,1169
AAPL,2026-07-14T19:11:00Z,315.6,315.67,315.3,315.375,57798,315.488,1369
AAPL,2026-07-14T19:12:00Z,315.38,315.555,315.38,315.435,69275,315.492,1415
AAPL,2026-07-14T19:13:00Z,315.435,315.45,315.3,315.31,35701,315.367,1039
AAPL,2026-07-14T19:14:00Z,315.3,315.49,315.3,315.41,29154,315.402,1012
AAPL,2026-07-14T19:15:00Z,315.42,315.47,315.383,315.45,24475,315.423,961
AAPL,2026-07-14T19:16:00Z,315.47,315.47,315.32,315.415,24453,315.395,909
AAPL,2026-07-14T19:17:00Z,315.415,315.515,315.41,315.51,27853,315.464,982
AAPL,2026-07-14T19:18:00Z,315.51,315.54,315.31,315.535,41840,315.46,1446
AAPL,2026-07-14T19:19:00Z,315.53,315.53,315.42,315.42,28112,315.472,985
AAPL,2026-07-14T19:20:00Z,315.43,315.445,315.38,315.41,35529,315.419,1074
AAPL,2026-07-14T19:21:00Z,315.41,315.48,315.35,315.43,30634,315.403,1041
AAPL,2026-07-14T19:22:00Z,315.43,315.61,315.43,315.6,32600,315.538,1000
AAPL,2026-07-14T19:23:00Z,315.61,315.69,315.59,315.67,37897,315.621,1034
AAPL,2026-07-14T19:24:00Z,315.67,315.71,315.611,315.71,28723,315.659,1029
AAPL,2026-07-14T19:25:00Z,315.71,315.75,315.65,315.7,49198,315.704,1266
AAPL,2026-07-14T19:26:00Z,315.7,315.765,315.68,315.765,38368,315.715,1088
AAPL,2026-07-14T19:27:00Z,315.76,315.81,315.71,315.805,39894,315.757,1119
AAPL,2026-07-14T19:28:00Z,315.8,315.85,315.773,315.8,36477,315.812,1151
AAPL,2026-07-14T19:29:00Z,315.8,315.86,315.68,315.71,42170,315.78,1246
AAPL,2026-07-14T19:30:00Z,315.705,315.76,315.45,315.655,86422,315.646,2394
AAPL,2026-07-14T19:31:00Z,315.665,315.71,315.565,315.6,49863,315.659,1464
AAPL,2026-07-14T19:32:00Z,315.6,315.61,315.305,315.34,74915,315.431,1861
AAPL,2026-07-14T19:33:00Z,315.34,315.41,315.23,315.36,75183,315.326,1810
AAPL,2026-07-14T19:34:00Z,315.36,315.38,315.225,315.35,45338,315.298,1507
AAPL,2026-07-14T19:35:00Z,315.36,315.44,315.32,315.375,68310,315.387,1552
AAPL,2026-07-14T19:36:00Z,315.36,315.475,315.34,315.45,38664,315.397,1288
AAPL,2026-07-14T19:37:00Z,315.44,315.54,315.34,315.355,84330,315.418,1346
AAPL,2026-07-14T19:38:00Z,315.355,315.43,315.32,315.34,32849,315.387,1193
AAPL,2026-07-14T19:39:00Z,315.35,315.595,315.35,315.435,41976,315.476,1370
AAPL,2026-07-14T19:40:00Z,315.42,315.49,315.28,315.3,50700,315.378,1717
AAPL,2026-07-14T19:41:00Z,315.31,315.38,315.17,315.32,57534,315.287,1734
AAPL,2026-07-14T19:42:00Z,315.33,315.335,315.18,315.24,46066,315.241,1522
AAPL,2026-07-14T19:43:00Z,315.245,315.34,315.15,315.335,38931,315.236,1332
AAPL,2026-07-14T19:44:00Z,315.35,315.43,315.3,315.35,61797,315.366,1481
AAPL,2026-07-14T19:45:00Z,315.34,315.385,315.172,315.325,54358,315.318,1652
AAPL,2026-07-14T19:46:00Z,315.33,315.455,315.265,315.34,76231,315.352,1712
AAPL,2026-07-14T19:47:00Z,315.35,315.36,315.23,315.335,43059,315.298,1470
AAPL,2026-07-14T19:48:00Z,315.34,315.35,315.224,315.33,45474,315.293,1376
AAPL,2026-07-14T19:49:00Z,315.34,315.345,315.17,315.33,78140,315.254,2017
AAPL,2026-07-14T19:50:00Z,315.34,315.7,315.08,315.18,138091,315.319,3616
AAPL,2026-07-14T19:51:00Z,315.17,315.26,314.99,315.25,85525,315.109,2408
AAPL,2026-07-14T19:52:00Z,315.25,315.35,315.15,315.245,106542,315.249,2739
AAPL,2026-07-14T19:53:00Z,315.245,315.345,315.08,315.29,93416,315.211,2804
AAPL,2026-07-14T19:54:00Z,315.28,315.28,314.61,314.68,170506,314.933,4554
AAPL,2026-07-14T19:55:00Z,314.67,315.11,314.59,314.8,211748,314.922,5489
AAPL,2026-07-14T19:56:00Z,314.8,315.07,314.79,314.84,134382,314.942,3623
AAPL,2026-07-14T19:57:00Z,314.85,315.15,314.78,315.13,204164,314.9,4438
AAPL,2026-07-14T19:58:00Z,315.14,315.18,315,315.115,233856,315.091,5720
AAPL,2026-07-14T19:59:00Z,315.11,315.19,314.82,314.92,497685,315.026,10999
AAPL,2026-07-14T20:00:00Z,314.93,315.04,314.72,315.04,9.88808e+06,314.86,284
AAPL,2026-07-14T20:01:00Z,315.04,315.04,315.002,315.006,1260,315.036,42
AAPL,2026-07-14T20:02:00Z,315,315.04,314.85,314.85,31932,314.955,43
AAPL,2026-07-14T20:04:00Z,314.751,314.751,314.751,314.751,97,314.751,30
AAPL,2026-07-14T20:05:00Z,314.764,315.04,314.75,315.04,2317,314.843,76
AAPL,2026-07-14T20:06:00Z,314.92,314.92,314.5,314.74,3754,314.667,62
AAPL,2026-07-14T20:07:00Z,314.6,314.71,314.6,314.65,2085,314.653,19
AAPL,2026-07-14T20:08:00Z,314.76,314.901,314.76,314.901,497,314.795,20
AAPL,2026-07-14T20:09:00Z,314.718,314.718,314.718,314.718,298,314.718,15
AAPL,2026-07-14T20:10:00Z,314.721,314.76,314.721,314.76,260,314.746,22
AAPL,2026-07-14T20:11:00Z,314.76,314.86,314.76,314.86,229,314.831,18
AAPL,2026-07-14T20:12:00Z,314.718,314.718,314.718,314.718,158,314.718,12
AAPL,2026-07-14T20:14:00Z,314.86,314.86,314.86,314.86,13888,314.86,13
AAPL,2026-07-14T20:15:00Z,314.85,314.85,314.85,314.85,136,314.85,16
AAPL,2026-07-14T20:16:00Z,314.703,314.703,314.703,314.703,192,314.703,16
AAPL,2026-07-14T20:17:00Z,314.69,314.829,314.69,314.691,304,314.76,15
AAPL,2026-07-14T20:18:00Z,314.69,314.69,314.69,314.69,1062,314.69,36
AAPL,2026-07-14T20:19:00Z,314.79,314.79,314.75,314.75,246,314.77,9
AAPL,2026-07-14T20:20:00Z,314.69,314.69,314.68,314.68,1010,314.683,28
AAPL,2026-07-14T20:21:00Z,314.75,314.75,314.75,314.75,115,314.75,10
AAPL,2026-07-14T20:22:00Z,314.745,314.75,314.745,314.748,384,314.748,18
AAPL,2026-07-14T20:23:00Z,314.749,314.86,314.749,314.86,5878,314.846,17
AAPL,2026-07-14T20:24:00Z,314.76,314.76,314.76,314.76,124,314.76,11
AAPL,2026-07-14T20:27:00Z,314.73,314.73,314.73,314.73,559,314.73,17
AAPL,2026-07-14T20:30:00Z,314.772,314.81,314.77,314.81,842,314.779,20
AAPL,2026-07-14T20:31:00Z,314.86,314.86,314.86,314.86,17337,314.86,5
AAPL,2026-07-14T20:32:00Z,314.75,314.75,314.75,314.75,728,314.75,7
AAPL,2026-07-14T20:33:00Z,314.61,314.61,314.61,314.61,105,314.61,8
AAPL,2026-07-14T20:34:00Z,314.84,314.84,314.73,314.73,560,314.786,31
AAPL,2026-07-14T20:36:00Z,314.83,314.83,314.83,314.83,264,314.83,24
AAPL,2026-07-14T20:37:00Z,314.84,314.84,314.61,314.61,346,314.748,14
