symbol,timestamp,open,high,low,close,volume,vwap,trade_count
NVDA,2026-01-16T19:12:00Z,188.2,188.23,188.135,188.14,166373,188.182,1819
NVDA,2026-01-16T19:13:00Z,188.14,188.146,187.98,188.065,277035,188.082,3020
NVDA,2026-01-16T19:14:00Z,188.07,188.07,187.925,187.959,340751,187.978,3379
NVDA,2026-01-16T19:15:00Z,187.957,187.99,187.88,187.91,247150,187.935,2418
NVDA,2026-01-16T19:16:00Z,187.92,187.94,187.83,187.885,205917,187.892,2548
NVDA,2026-01-16T19:17:00Z,187.897,187.9,187.8,187.825,230162,187.839,1847
NVDA,2026-01-16T19:18:00Z,187.82,187.85,187.65,187.67,440712,187.721,2780
NVDA,2026-01-16T19:19:00Z,187.66,187.78,187.655,187.745,252310,187.722,2075
NVDA,2026-01-16T19:20:00Z,187.74,187.85,187.731,187.82,220206,187.796,2092
NVDA,2026-01-16T19:21:00Z,187.815,187.84,187.71,187.76,462164,187.773,1665
NVDA,2026-01-16T19:22:00Z,187.755,187.86,187.73,187.786,269904,187.794,2321
NVDA,2026-01-16T19:23:00Z,187.785,187.865,187.785,187.835,138439,187.82,1458
NVDA,2026-01-16T19:24:00Z,187.835,187.835,187.74,187.785,148026,187.776,1527
NVDA,2026-01-16T19:25:00Z,187.785,187.79,187.71,187.72,128351,187.739,1856
NVDA,2026-01-16T19:26:00Z,187.73,187.77,187.71,187.745,134495,187.744,1353
NVDA,2026-01-16T19:27:00Z,187.75,187.77,187.695,187.705,200375,187.727,1826
NVDA,2026-01-16T19:28:00Z,187.7,187.74,187.645,187.69,249574,187.685,1900
NVDA,2026-01-16T19:29:00Z,187.69,187.85,187.68,187.69,274805,187.766,2568
NVDA,2026-01-16T19:30:00Z,187.68,187.76,187.62,187.729,297028,187.682,2870
NVDA,2026-01-16T19:31:00Z,187.73,187.94,187.69,187.94,271790,187.803,2773
NVDA,2026-01-16T19:32:00Z,187.935,187.945,187.86,187.915,158157,187.904,1473
NVDA,2026-01-16T19:33:00Z,187.915,187.96,187.86,187.895,138790,187.908,1445
NVDA,2026-01-16T19:34:00Z,187.89,187.9,187.73,187.745,214030,187.819,1944
NVDA,2026-01-16T19:35:00Z,187.74,187.79,187.71,187.725,174781,187.748,2091
NVDA,2026-01-16T19:36:00Z,187.725,187.76,187.64,187.66,203852,187.678,1983
NVDA,2026-01-16T19:37:00Z,187.665,187.745,187.64,187.705,182448,187.693,1846
NVDA,2026-01-16T19:38:00Z,187.705,187.77,187.615,187.755,235726,187.686,2107
NVDA,2026-01-16T19:39:00Z,187.76,187.8,187.66,187.671,374769,187.729,3141
NVDA,2026-01-16T19:40:00Z,187.678,187.76,187.66,187.73,170915,187.719,1787
NVDA,2026-01-16T19:41:00Z,187.73,187.78,187.682,187.755,211883,187.731,2066
NVDA,2026-01-16T19:42:00Z,187.76,187.84,187.72,187.84,283230,187.791,2337
NVDA,2026-01-16T19:43:00Z,187.845,187.93,187.81,187.89,390423,187.867,2312
NVDA,2026-01-16T19:44:00Z,187.896,187.905,187.84,187.88,196055,187.877,1915
NVDA,2026-01-16T19:45:00Z,187.88,187.91,187.835,187.835,120180,187.879,1265
NVDA,2026-01-16T19:46:00Z,187.835,187.85,187.74,187.745,202384,187.782,1751
NVDA,2026-01-16T19:47:00Z,187.74,187.779,187.695,187.765,242449,187.738,2240
NVDA,2026-01-16T19:48:00Z,187.76,187.86,187.76,187.815,162630,187.82,1464
NVDA,2026-01-16T19:49:00Z,187.815,187.82,187.77,187.77,118946,187.793,1292
NVDA,2026-01-16T19:50:00Z,187.78,187.85,187.7,187.83,189775,187.779,1711
NVDA,2026-01-16T19:51:00Z,187.835,187.88,187.83,187.855,126451,187.854,1274
NVDA,2026-01-16T19:52:00Z,187.855,187.92,187.803,187.92,179905,187.866,1859
NVDA,2026-01-16T19:53:00Z,187.92,187.96,187.88,187.92,165586,187.912,1521
NVDA,2026-01-16T19:54:00Z,187.915,187.935,187.89,187.9,113963,187.91,1386
NVDA,2026-01-16T19:55:00Z,187.903,187.92,187.8,187.815,170898,187.864,1993
NVDA,2026-01-16T19:56:00Z,187.82,187.94,187.8,187.87,171726,187.874,1876
NVDA,2026-01-16T19:57:00Z,187.875,187.94,187.86,187.93,140844,187.896,1505
NVDA,2026-01-16T19:58:00Z,187.935,187.99,187.91,187.955,279190,187.953,2425
NVDA,2026-01-16T19:59:00Z,187.95,187.98,187.88,187.935,185632,187.922,1802
NVDA,2026-01-16T20:00:00Z,187.92,188,187.9,187.97,164318,187.967,2158
NVDA,2026-01-16T20:01:00Z,187.963,188.025,187.89,188.01,235465,187.969,2180
NVDA,2026-01-16T20:02:00Z,188.005,188.005,187.915,187.93,245571,187.948,1712
NVDA,2026-01-16T20:03:00Z,187.93,187.93,187.82,187.85,268881,187.863,2591
NVDA,2026-01-16T20:04:00Z,187.86,187.886,187.79,187.795,155440,187.845,1670
NVDA,2026-01-16T20:05:00Z,187.8,187.8,187.74,187.745,186011,187.779,1877
NVDA,2026-01-16T20:06:00Z,187.74,187.75,187.65,187.725,194034,187.706,2026
NVDA,2026-01-16T20:07:00Z,187.72,187.745,187.7,187.73,121628,187.722,1392
NVDA,2026-01-16T20:08:00Z,187.738,187.87,187.73,187.841,199431,187.784,1890
NVDA,2026-01-16T20:09:00Z,187.85,187.92,187.83,187.92,212346,187.866,2219
NVDA,2026-01-16T20:10:00Z,187.92,187.93,187.86,187.89,204358,187.89,2160
NVDA,2026-01-16T20:11:00Z,187.89,187.98,187.887,187.92,162746,187.941,1443
NVDA,2026-01-16T20:12:00Z,187.925,187.925,187.72,187.75,272304,187.815,2619
NVDA,2026-01-16T20:13:00Z,187.755,187.82,187.73,187.765,162125,187.774,1838
NVDA,2026-01-16T20:14:00Z,187.765,187.95,187.765,187.825,357482,187.877,2816
NVDA,2026-01-16T20:15:00Z,187.825,187.95,187.79,187.89,246080,187.869,1975
NVDA,2026-01-16T20:16:00Z,187.895,187.925,187.8,187.815,149201,187.855,1638
NVDA,2026-01-16T20:17:00Z,187.815,187.815,187.73,187.765,195038,187.765,1863
NVDA,2026-01-16T20:18:00Z,187.76,187.84,187.73,187.825,184756,187.783,1811
NVDA,2026-01-16T20:19:00Z,187.83,187.849,187.805,187.825,146738,187.827,1561
NVDA,2026-01-16T20:20:00Z,187.82,187.88,187.8,187.825,188878,187.84,1623
NVDA,2026-01-16T20:21:00Z,187.825,187.88,187.82,187.84,160893,187.848,1506
NVDA,2026-01-16T20:22:00Z,187.84,187.97,187.83,187.945,193178,187.896,1659
NVDA,2026-01-16T20:23:00Z,187.945,187.95,187.86,187.905,193506,187.894,1641
NVDA,2026-01-16T20:24:00Z,187.905,187.925,187.87,187.92,154283,187.899,1473
NVDA,2026-01-16T20:25:00Z,187.92,187.96,187.9,187.904,171958,187.931,1711
NVDA,2026-01-16T20:26:00Z,187.91,187.92,187.86,187.91,241068,187.892,1476
NVDA,2026-01-16T20:27:00Z,187.9,187.98,187.88,187.98,194201,187.933,1471
NVDA,2026-01-16T20:28:00Z,187.975,187.99,187.895,187.895,237111,187.958,1855
NVDA,2026-01-16T20:29:00Z,187.89,187.895,187.735,187.74,293267,187.8,2824
NVDA,2026-01-16T20:30:00Z,187.74,187.765,187.57,187.725,454523,187.666,4087
NVDA,2026-01-16T20:31:00Z,187.72,187.77,187.62,187.67,229884,187.689,2404
NVDA,2026-01-16T20:32:00Z,187.665,187.665,187.55,187.57,203617,187.615,2427
NVDA,2026-01-16T20:33:00Z,187.56,187.74,187.55,187.71,228302,187.659,2357
NVDA,2026-01-16T20:34:00Z,187.71,187.76,187.675,187.74,210814,187.725,1937
NVDA,2026-01-16T20:35:00Z,187.74,187.845,187.64,187.66,261066,187.755,2698
